IdNalazistaOp;OpisNalazista;OznKoord;IdOpazanja;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
65680;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvice, Nalazište: jugoistočno od Velike Poljane (Velika Poljana), Nmv.: 750m, Terenska opažanja: Z. Stančić, Dta.:17.07.2005.;xy.93835;1179;Fagus sylvatica L.;xy.93835;427728.5723;4972423.7403;25.0000
65887;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvice, Nalazište: Homoljački klanac, Nmv.: 800m, Terenska opažanja: Z. Stančić, Dta.:19.07.2005.;xy.93842;1184;Fagus sylvatica L.;xy.93842;427553.9597;4960581.5931;25.0000
66444;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: područje Uvala, Nmv.: 580m, Terenska opažanja: Z. Stančić, Dta.:24.04.2005.;xy.93858;1196;Fagus sylvatica L.;xy.93858;430060.0053;4972584.6983;25.0000
67852;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Jezerce, Nmv.: 700m, Terenska opažanja: Z. Stančić, Dta.:24.04.2005.;xy.93892;1232;Fagus sylvatica L.;xy.93892;433148.7311;4968964.9646;25.0000
68269;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: područje južno od Vratnika (Vratnik), između šumskog puta i potoka, Nmv.: 800m, Terenska opažanja: Z. Stančić, Dta.: 15.05.2005.;xy.93904;1242;Fagus sylvatica L.;xy.93904;435389.2503;4961493.2669;25.0000
68695;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Rudanovac, Nmv.: 700m, Terenska opažanja: Z. Stančić, Dta.: 14.06.2005.;xy.93918;1254;Ambrosia artemisiifolia L.;xy.93918;435661.0027;4960718.1181;25.0000
68926;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Jezerce, južni dio, Nmv.: 700m, Terenska opažanja: Z. Stančić, Dta.:17.06.2005.;xy.93921;1257;Ambrosia artemisiifolia L.;xy.93921;432499.3096;4969436.0440;25.0000
69144;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Donji Babin Potok, oko restorana Visibaba, Nmv.: 760m, Terenska opažanja: Z. Stančić, Dta.:15.06.2005.;xy.93928;1265;Ambrosia artemisiifolia L.;xy.93928;421349.7229;4967522.5151;25.0000
69962;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Šuputovo vrelo, Nmv.: 700m, Terenska opažanja: Z. Stančić, Dta.: 24.04.2005.;xy.93956;1295;Fagus sylvatica L.;xy.93956;433101.9008;4967620.5815;25.0000
70003;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Šuputovo vrelo, Nmv.: 770m, Terenska opažanja: Z. Stančić, Dta.: 16.06.2005.;xy.93957;1297;Fagus sylvatica L.;xy.93957;432574.8236;4967838.3525;25.0000
70342;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: južno od Gornjeg Babinog Potoka (Gornji Babin Potok), Nmv.: 800m, Terenska opažanja: Z. Stančić, Dta.:28.05.2005.;xy.93965;1308;Fagus sylvatica L.;xy.93965;423013.8442;4965938.4567;25.0000
71855;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Brezovac, Banovo brdo, sjeveroistočno od gl. ceste, Nmv.:800m, Terenska opažanja: Z. Stančić, Dta.:21.07.2005.;xy.94005;1350;Fagus sylvatica L.;xy.94005;425663.9049;4964665.2859;25.0000
72145;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Brezovac, jugozap. od gl. ceste, Nmv.:780m, Terenska opažanja: Z. Stančić, Dta.:21.07.2005.;xy.94016;1359;Fagus sylvatica L.;xy.94016;425289.2205;4963711.0022;25.0000
72352;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Brezovac, između Rašotinog dola i Svilarovih pleća (Rašotin dol, Rešetin dol, Svilarova pleća), Nmv.:800m, Terenska opažanja: Z. Stančić, Dta.:06.08.2005.;xy.94021;1364;Fagus sylvatica L.;xy.94021;426249.1015;4963531.2564;25.0000
72580;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Nalazište: Begovački kukovi, Nmv.: 1375m, Terenska opažanja: S. Buzjak & M. Vrbek, Dta.: 23.06.2005.;xy.94055;1369;Fagus sylvatica L.;xy.94055;384455.1065;4958003.4472;25.0000
293342;Pod Vršić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114320;13302;Quercus petraea (Mattuschka) Liebl.;XY.114320;408708.4994;5043759.6764;25.0000
35731;Projekt "Oeuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Risnjak, Nalazište: Izvor Kupe prema Kuparima, termofilno, Exp.: E, Ndm: 418 m, Terenska opažanja: M. Vrbek & S. Buzjak, Dta.:28.05.2004.;xy.91511;428;Fraxinus ornus L.;xy.91511;358277.6586;5041243.4890;25.0000
36608;Projekt "Oeuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Risnjak, Nalazište: Izvor Kupe, šuma bukve i jele, Exp.:E, Nmv.: 358 m, Terenska opažanja: M. Vrbek & S. Buzjak, Dta.:28.05.2004.;xy.91534;449;Fraxinus ornus L.;xy.91534;358137.7728;5041199.0827;25.0000
36670;Projekt "Oeuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Risnjak, Nalazište:Razloge, šuma bukve i jele, Nmv.: 448 m, Terenska opažanja: M. Vrbek & S. Buzjak, Dta.:09065.2004.;xy.91535;450;Fraxinus ornus L.;xy.91535;359016.2647;5040349.3384;25.0000
37377;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, područje Ogulin, Nalazište: šuma na vrhu Soviljice (Klek),  Nmv.: 760  m, Terenska opažanja: Lj. Regula & S. Kovačić, Dta.: 17.06.2004.;xy.91556;472;Fraxinus ornus L.;xy.91556;394868.0611;5012768.7879;25.0000
38308;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, područje Ogulin, Nalazište: Oštarijski Stanovi pred Ogulinom, Nmv.: 329 m, Terenska opažanja: Lj. Regula & S. Kovačić, Dta.: 17.07.2004.;xy.91591;507;Fraxinus ornus L.;xy.91591;401416.6404;5012967.1055;25.0000
51259;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: između naselja Ervenik i Mokrog Polja, Terenska opažanja: M. Milović, Dta.: 19.07.2004./01.11.2004.;xy.91611;559;Fraxinus ornus L.;xy.91611;459995.4393;4883908.5107;25.0000
38950;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: Korito rijeke Zrmanje (suho), jugozapadno od (ispod) Tonkovca,  Nmv.:111m, Terenska opažanja: Mirko Ruščić, Dta.:25.09.2004.;xy.91612;528;Fraxinus ornus L.;xy.91612;452351.2303;4887071.1530;12.5000
39095;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: Butige, naselje u  Erveniku, centar, Nmv.:130m, Terenska opažanja: Mirko Ruščić, Dta.:18.07.2004.;xy.91614;530;Fraxinus ornus L.;xy.91614;455223.2722;4885518.6300;12.5000
39178;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: kanjon Zrmanje, malo zapadno od mosta u Butigama, Ervenik, Nmv.:132m, Terenska opažanja: Mirko Ruščić, Dta.:18.07.2004.;xy.91615;531;Fraxinus ornus L.;xy.91615;455047.1809;4885459.8322;12.5000
39280;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: sjeverno od naselja Butige (Ervenik), iznad sela Šošići, Nmv.:146m, Terenska opažanja: Mirko Ruščić, Dta.:18.07.2004.;xy.91617;533;Fraxinus ornus L.;xy.91617;455876.5545;4885694.7452;12.5000
39419;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: dolina, rijeka Zrmanja, Nalazište: Ervenik, ist dio, L. Strana Zrmanje, ist. Od naselja Butige, sj. Od naselja Mali Raj, Nmv.:146m, Terenska opažanja: Mirko Ruščić, Dta.:18.07.2004.;xy.91618;535;Fraxinus ornus L.;xy.91618;456106.4060;4883215.2841;12.5000
341936;Kras, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126048;20773;Fraxinus ornus L.;XY.126048;306539.9978;5034451.0569;25.0000
341964;Majeri, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126059;20784;Fraxinus ornus L.;XY.126059;306631.2919;5029952.8979;25.0000
341972;Stražnjak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126062;20787;Fraxinus ornus L.;XY.126062;308734.4567;5030351.8871;25.0000
341979;Črni grad, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126065;20790;Fraxinus ornus L.;XY.126065;310411.0273;5030217.8444;25.0000
341983;Ošljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126066;20791;Fraxinus ornus L.;XY.126066;313338.0585;5038860.1359;25.0000
341990;Maj, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126068;20793;Fraxinus ornus L.;XY.126068;315314.5505;5039764.9522;25.0000
342009;Stražica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126075;20800;Fraxinus ornus L.;XY.126075;310727.9934;5030860.0978;25.0000
342014;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126076;20801;Fraxinus ornus L.;XY.126076;306932.1121;5033253.1955;25.0000
342029;Puški, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126081;20806;Fraxinus ornus L.;XY.126081;307119.0482;5031267.5469;25.0000
342067;Lanenik, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126091;20816;Fraxinus ornus L.;XY.126091;314032.9310;5036356.8713;25.0000
342084;Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126095;20820;Fraxinus ornus L.;XY.126095;314436.8106;5039050.7004;25.0000
342086;Kosmej, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126096;20821;Fraxinus ornus L.;XY.126096;309131.6518;5032554.8082;25.0000
342164;Grbava glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126120;20845;Fraxinus ornus L.;XY.126120;313432.8149;5039857.5462;25.0000
342171;Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126121;20846;Fraxinus ornus L.;XY.126121;314833.0850;5039157.4114;25.0000
342186;Ročko polje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126126;20851;Fraxinus ornus L.;XY.126126;309733.5102;5028853.1059;25.0000
342308;Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126170;20895;Fraxinus ornus L.;XY.126170;314233.5474;5039157.0844;25.0000
342377;Grbava glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126191;20916;Fraxinus ornus L.;XY.126191;314733.0656;5039957.5656;25.0000
342386;Kosmej, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126195;20920;Fraxinus ornus L.;XY.126195;308829.0349;5032656.9503;25.0000
342409;Škrbina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126201;20926;Fraxinus ornus L.;XY.126201;309523.7934;5031949.0432;25.0000
342424;Kras, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126205;20930;Fraxinus ornus L.;XY.126205;308332.1256;5029857.0598;25.0000
342437;Gušće, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126208;20933;Fraxinus ornus L.;XY.126208;316934.7731;5039656.8362;25.0000
72692;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Nalazište: Mali lom, Nmv.: 1233m, Terenska opažanja: S. Buzjak & M. Vrbek, Dta.: 22.06.2005.;xy.94062;1371;Fagus sylvatica L.;xy.94062;386013.4618;4958754.9679;25.0000
72805;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Nalazište: Meltovo guvno, Nmv.: 1277m, Terenska opažanja: S. Buzjak & M. Vrbek, Dta.: 23.06.2005.;xy.94067;1374;Fagus sylvatica L.;xy.94067;384734.0796;4958051.3213;25.0000
73242;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Nalazište: Hajdučki kukovi - Lukina jama (strogi rezervat Hajdučki i Rožanski kukovi), Nmv.: 1485m, Terenska opažanja: S. Buzjak & M. Vrbek, Dta.: 06.07.2005.;xy.94148;1384;Fagus sylvatica L.;xy.94148;383376.9946;4959589.8383;25.0000
74372;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, NP Sjeverni Velebit, Nalazište: Mali lom, Nmv.: 1211m, Terenska opažanja: S. Buzjak i M. Vrbek, Dta.: 30.06.2005.;xy.94187;1406;Fagus sylvatica L.;xy.94187;385083.6905;4959597.3785;25.0000
74552;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, NP Sjeverni Velebit, Nalazište: staza za Hajdučki kuk, Nmv.: 1560m, Terenska opažanja: S. Buzjak i M. Vrbek, Dta.: 14.0472005.;xy.94190;1409;Fagus sylvatica L.;xy.94190;382376.5349;4959691.3150;25.0000
75236;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, NP Sjeverni Velebit, Nalazište: križanje staze za Premužićevu stazu i Krajačev kuk, Nmv.: 1610m, Terenska opažanja: S. Buzjak i M. Vrbek, Dta.: 20.07.2005.;xy.94208;1422;Fagus sylvatica L.;xy.94208;381019.5062;4957869.7201;25.0000
75300;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore, NP Sjeverni Velebit, Nalazište: staza za Hajdučke kukove (Hajdučki kukovi), Nmv.: 1414m, Terenska opažanja: S. Buzjak i M. Vrbek, Dta.: 14.07.2005.;xy.94209;1423;Fagus sylvatica L.;xy.94209;382632.0845;4958794.3071;25.0000
75564;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Terenska opažanja: J. Topić & Lj. Ilijanić, Datum: 03.08.2005. (zapadno od puta između Vučjaka i Grebališta);xy.94226;1432;Fagus sylvatica L.;xy.94226;381490.7164;4956027.4204;25.0000
78110;Rastovača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94258;1470;Ambrosia artemisiifolia L.;xy.94258;430695.0200;4975230.4735;25.0000
78358;Rastovača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94263;1475;Fagus sylvatica L.;xy.94263;431414.4730;4975031.1378;25.0000
78539;uz put, zapadno od rezervata Čorkova Uvala, Mala Kapela, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94272;1480;Fagus sylvatica L.;xy.94272;419927.4789;4975538.5572;25.0000
78589;uz put, zapadno od rezervata Čorkova Uvala, Mala Kapela, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94274;1481;Fagus sylvatica L.;xy.94274;420087.6482;4975437.5743;25.0000
79285;uz cestu Poljanak-Sertić Poljana, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94288;1494;Fagus sylvatica L.;xy.94288;427647.9561;4976774.1029;25.0000
79884;Zaklopača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94298;1507;Fagus sylvatica L.;xy.94298;433904.5486;4973386.8141;25.0000
80027;prašuma Čorkova uvala, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94300;1510;Fagus sylvatica L.;xy.94300;421118.2586;4975620.5656;25.0000
81973;Nalazište: Plitvička jezera, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94437;1557;Fagus sylvatica L.;xy.94437;424803.1794;4972867.8789;25.0000
82353;Nalazište: Plitvička jezera, Plitvice, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94447;1567;Fagus sylvatica L.;xy.94447;430196.0266;4968415.3806;25.0000
80235;blizu Klečice, Sladivojka, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore Ogulina;xy.94510;1514;Fagus sylvatica L.;xy.94510;393384.6728;5014977.0323;25.0000
80311;uz planinski put, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore Ogulina;xy.94512;1516;Fagus sylvatica L.;xy.94512;393196.7187;5014767.4639;25.0000
92110;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: NP Paklenica, Velebit,  Nalazište: Bojinac, jugoistočno od Bojina kuka na prilaznoj stazi iz Vagnaca,, GPS prec. 25 m, ndm 990 m. MTB: 1658.441.;xy.94605;1772;Fagus sylvatica L.;xy.94605;413483.0224;4912520.5554;25.0000
92115;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: NP Paklenica, Velebit,  Nalazište: Bojinac, zapadno od Bojinog kuka, u neposrednoj blizini, GPS prec. 4 m, ndm 1024 m. MTB: 1658.322.;xy.94606;1774;Fagus sylvatica L.;xy.94606;413127.1616;4912642.0961;25.0000
78071;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Terenska opažanja: J. Topić & Lj. Ilijanić, Datum: 20.06.2005. (sjeverozapadno od vrha Buljma, pored ceste);xy.94249;1468;Fagus sylvatica L.;xy.94249;378305.5926;4954613.6176;25.0000
78315;Rastovača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94262;1474;Fagus sylvatica L.;xy.94262;431419.9158;4975055.0418;25.0000
78456;uz put Rastovača-Zaklopača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94266;1478;Fagus sylvatica L.;xy.94266;433321.7175;4973834.6662;25.0000
78859;Zaklopača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94279;1485;Fagus sylvatica L.;xy.94279;434585.2283;4972605.0954;25.0000
78992;Zaklopača, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94281;1487;Fagus sylvatica L.;xy.94281;435899.5650;4972231.7458;25.0000
79090;zapadno od mjesta Ličko Petrovo Selo, Lika, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94285;1489;Fagus sylvatica L.;xy.94285;436482.5806;4971306.8130;25.0000
79223;uz cestu Ličko Petrovo Selo-Čujića Krčevina, Lika, Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera;xy.94287;1492;Fagus sylvatica L.;xy.94287;436145.1375;4968903.6242;25.0000
342521;Grbava glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126238;20962;Fraxinus ornus L.;XY.126238;314633.0463;5040057.5849;25.0000
342566;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126257;20981;Fraxinus ornus L.;XY.126257;306848.0992;5032558.9829;25.0000
342582;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126263;20987;Fraxinus ornus L.;XY.126263;306830.9460;5033156.6124;25.0000
342606;Mohorove njive, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126272;20996;Fraxinus ornus L.;XY.126272;305460.3057;5032028.5067;25.0000
342618;Maj, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126276;21000;Fraxinus ornus L.;XY.126276;315533.2200;5039557.4886;25.0000
342628;Grbava glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126278;21002;Fraxinus ornus L.;XY.126278;313832.8920;5040557.6813;25.0000
342659;Grbava glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126291;21015;Fraxinus ornus L.;XY.126291;313932.9113;5040357.6427;25.0000
342760;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126328;21052;Fraxinus ornus L.;XY.126328;306453.2641;5034059.2376;25.0000
342773;Kras, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126333;21057;Fraxinus ornus L.;XY.126333;306936.6395;5034460.5243;25.0000
342782;Stanica Roč, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126335;21059;Fraxinus ornus L.;XY.126335;307731.8860;5031454.0361;25.0000
342802;Stražica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126343;21067;Fraxinus ornus L.;XY.126343;311033.7530;5030553.8911;25.0000
342808;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126345;21069;Fraxinus ornus L.;XY.126345;306702.6345;5033347.4971;25.0000
342812;Stanica Roč, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126346;21070;Fraxinus ornus L.;XY.126346;307727.0718;5031655.0796;25.0000
342865;Ošljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126367;21091;Fraxinus ornus L.;XY.126367;313632.8537;5037857.1606;25.0000
342897;Ošljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126376;21100;Fraxinus ornus L.;XY.126376;314132.9501;5038357.2570;25.0000
342940;Oštri vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126392;21116;Fraxinus ornus L.;XY.126392;306841.5080;5032768.9834;25.0000
342983;Veli kuk, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126409;21133;Fraxinus ornus L.;XY.126409;305234.4120;5029760.9035;25.0000
343000;Vrhak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126416;21140;Fraxinus ornus L.;XY.126416;309428.1379;5030556.7579;25.0000
343015;Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126420;21144;Fraxinus ornus L.;XY.126420;314433.0078;5039357.4499;25.0000
